"city","description","neighbourhood_cleansed"
"London","Cozy, clean and centrally-located place very close to Heathrow with free parking and easy access via train to London central and Windsor castle, direct buses to Hampton Palace, Richmond, Twickenham and Kingston<br /><br />24 hour bus services to Heathrow<br />10-15min drive to the airport (depending on the terminal)<br /><br />Private entrance with living room, dining and kitchen<br /><br />1 King Bed<br />1 Double Bed<br />1 Single Bed<br />1 Sofa Bed","Hounslow"
"London","Featuring a comfortable single bed, en-suite shower and flat screen TV, treat these rooms as your rest space after a day exploring London.<br /><br />Single rooms are perfect for both corporate and single travelers on a budget as it features elegant interior layouts and amenities","Westminster"
"London","We're letting out our beautiful home while we're not using it. It's a really spacious one bed flat with a sunny balcony, just an 8 minute walk from Brixton tube station and all the great bars and restaurants there.","Lambeth"
"London","Relax with the whole family at this flat. Its a bit brutalist on the outside but this is a building with a unique architecture in a flat that has been refurbished to reflect this. Be aware that this property has lots of stairs, which is part of its unique design. The flat runs the full width of the building so that you get very nice sunshine in the living room in the mornings and in the afternoon you get it in the bedrooms. Overall its very nice, but see the notes if its suitable for you.","Lewisham"
"London","Room in a professional Bermondsey guesthouse. Enjoy a comfy double bed, work desk, and ample room in a relaxing space. Shared kitchen and bathroom facilities are spotless and well-maintained. Located near vibrant Bermondsey Station, with cafes, restaurants, and excellent transport links, this is an affordable and stylish base for your London stay.","Southwark"
"London","Charming 2-Bedroom House: Your Ideal Retreat for Professionals and Families alike.<br />Enjoy a stylish home from home experience at this centrally-located place.<br />- Sleeps up to 5 people<br />- High Speed WiFi<br />- Free Parking<br />- Garden<br />- Peaceful location<br />- Close to West Norwood train station","Lambeth"
"London","Luxury ground floor flat, newly renovated, offering guests comfort & English charm in a perfect location. Security gate to front door.  Situated in a pretty mews street, minutes walk to Victoria British Rail/coach station, located 0.6 miles from Buckingham Palace, nearby attractions, incl Pall Mall, St James’s Park/Houses of Parliament. Belgravia, Sloane Square, Harrods, museums/galleries/restaurants/nightlife within easy walking distance. Sky Glass, wifi, Bamford toiletries, welcome mini bar.","Westminster"
"London","Kick back and relax in this calm, stylish 2 bedroom flat, perfectly located for convenient living and easy commuting. This inviting The Old Mill features a modern kitchen, a spacious front room with a sofa bed leading to a private balcony,  and 2 generously sized double bedrooms.<br /><br />Just a short 0.3-mile walk to South Woodford Underground Station, you'll enjoy seamless access to central London via the Central Line.","Redbridge"
"London","Light-filled 2-bedroom apartment on Lillie Road, perfect for work or leisure. Enjoy a spacious lounge, fully equipped kitchen, and modern bathroom. Walk to the Thames for riverside strolls or explore nearby Fulham & Hammersmith’s cafes, pubs, and shops. Excellent transport links put Central London, Chelsea, and South Kensington within easy reach. A stylish, comfortable base for your London stay.","Hammersmith and Fulham"
"London","Enjoy a stylish experience at this centrally-located London apartment. One of a kind apartment.","Islington"
"London","Soak up the warm and welcoming vibe of this newly renovated and stylishly decorated Victorian town house.  Located in lovely Queens Park neighbourhood, only minutes away from the vibrant Salusbury Road with its trendy bars, cafés and the beautiful park itself.  Great transport links to all major tourist attractions and airports with a choice of tube, overground or buses only minutes away. Fully equipped with all mod cons and the perfect location for families, friends or business travellers alike","Brent"
"London","Stylish, spacious 1-bedroom penthouse flat in Herne Hill with private roof terrace garden; perfect for morning coffee or evening drinks<br /><br />Open-plan, well-lit living area with big comfy sofa, mood lighting & stereo sound<br /><br />Well-equipped kitchen incl. wine fridge, airfyer & slowcooker<br /><br />Kingsized bedroom; blackout blinds, comfy bed & minimal street noise<br /><br />Shower-bathroom / separate toilet<br /><br />Next to Brockwell Park & Lido; lively local cafes, restaurants & shops. Great transport links to central LDN","Lambeth"
"London","Discover the best of London, with this one bedroom apartment in Fitzrovia. It’ll be easy to simply show up and start living in this modernly furnished apartment with its fully equipped kitchen, cozy living room, and our dedicated, on-the-ground support. (ID #LON526)","Westminster"
"London","Kick back and relax in this calm, stylish space. Beautifully done to suit a modern lifestyle.","Southwark"
"London","Enviably located in the heart of Notting Hill, this simply stunning top floor flat boasts chic and modern living throughout with beautiful wood flooring and is just a 3-minute walk from Notting Hill Gate tube station, Hyde Park, and Kensington Palace Gardens.","Kensington and Chelsea"
"London","Bright, modern apartment located right on Victoria Park. My home is in the highly desired Victoria Park Village area (lots of cute shops, pubs and restaurants) in a gated private block, with balcony, double bedroom, double sofa bed and a generous living room. Perfect for up to four people wanting to be located in a quiet residential area but still close to some of the best restaurants, bars and clubs, near to central London and close to Hackney Wick, the Olympic Park and Westfield Stratford.","Hackney"
"London","This stylish place to stay is perfect for trips into London town out West to the country or to just stay and enjoy the delights of Barnes, Richmond, The River, Richmond Park, Chiswick and beyond","Richmond upon Thames"
"London","A bright, airy room in a prime location in North London overlooking a leafy park with a lovely balcony. The flat has lots to offer, excellent transport links to central London (5 minutes to Kings Cross) and is the perfect base for couples and friends to explore London! <br /><br />The room is spacious with plenty of sunlight and has a comfortable double bed with a cabinet to store your things. <br /><br />The flat is moments away from Holloway Road tube,  bus stops and a short walk to the Arsenal Football ground.","Islington"
"London","this peaceful and centrally-located place.","Newham"
"London","Modern Comfortable interior designed Space with all the essentials you require for a truly homely stay. 2 bedrooms with double bed in master bedroom and another double bed in the 2nd bedroom with a double sofa bed n the reception space for additional gues","Wandsworth"
"London","A comfortable flat with lots of light on the top two floors of a Victorian town house on a quiet residential street. <br /><br />The flat is on a quiet residential street but is less than 5 minute's walk to Dalston Kingsland / Junction Overground stations, and the wonderful Kingsland Rd and the Rio Cinema, Ridley Rd market, great Turkish and West Indian restaurants, and many bars, clubs and boutiques. <br />It is a minute’s walk from Newington Green with some of the best shops and restaurants in north London.","Islington"
